sensor_id,timestamp,latitude,longitude,sensor_type,reading_value,status,zone
1270,2023-01-20 11:05:00,37.99478074760306,-121.92464931635236,temp,47.89804244561719,active,
1515,2023-01-20 11:07:00,37.41586035805999,-121.97034896709484,humidity,70.52456272613149,active,
1424,2023-01-20 11:10:00,37.999706237366496,-122.37147197639584,humidity,87.43895088538675,active,
1713,2023-01-20 11:13:00,37.610300256027685,-121.99591710226076,flood,41.97257218028384,active,
1911,2023-01-20 11:18:00,37.11383205278472,-121.75888964445726,flood,29.70924501233065,active,
1470,2023-01-20 11:22:00,37.05927149040972,-122.44907648848212,seismic,62.23359171088572,active,
1775,2023-01-20 11:27:00,37.53630063990858,-122.21586542561494,flood,17.651923156594663,active,
1394,2023-01-20 11:32:00,37.03560460383223,-121.89230863254728,temp,28.71782676650277,active,
1095,2023-01-20 11:34:00,37.64741849025703,-121.59606502734638,flood,98.91951183975004,active,
1260,2023-01-20 11:37:00,37.216202066372816,-121.9342191388162,flood,48.796835248932325,active,
1532,2023-01-20 11:38:00,37.17233007364733,-122.07722362793425,seismic,83.786306127623,active,
1849,2023-01-20 11:41:00,37.44189918409719,-122.46343025987622,seismic,0.3627251305002965,active,
1435,2023-01-20 11:51:00,37.445254714628064,-121.63481214876832,flood,25.76177678011929,active,
1669,2023-01-20 11:53:00,37.32217724163684,-121.7590164071604,temp,74.86093076835432,active,
1862,2023-01-20 11:54:00,37.52869984928151,-122.06028824846992,seismic,21.376200349568474,active,
1159,2023-01-20 11:55:00,37.17059764045968,-121.7917232819304,humidity,3.922308597847568,active,
1209,2023-01-20 11:56:00,37.47830956417372,-121.8251197633998,temp,9.263021841760654,active,
1389,2023-01-20 12:08:00,37.00301380515215,-122.08307244093172,flood,54.58265313018905,active,
1798,2023-01-20 12:09:00,37.766967015685736,-121.55659366348604,seismic,63.7918237310188,active,
1122,2023-01-20 12:10:00,37.23275686819634,-122.3976782193264,seismic,91.18524788796904,active,
1873,2023-01-20 12:12:00,37.18751497123161,-122.38684309760094,seismic,29.915169489511182,active,
1423,2023-01-20 12:13:00,37.01044792809897,-122.25722757027953,seismic,28.293796323609865,active,
1157,2023-01-20 12:17:00,37.18318278821801,-122.24780722031645,temp,22.641306830049977,active,
1034,2023-01-20 12:22:00,37.80170618682943,-121.72782577320052,flood,5.102404927792259,active,
1406,2023-01-20 12:23:00,37.950833993484544,-122.47617196909518,seismic,97.91221650843978,active,
1474,2023-01-20 12:24:00,37.26902312516388,-122.39058956777052,flood,51.66846005620432,active,
1384,2023-01-20 12:26:00,37.42936378164089,-121.60452213705248,temp,84.59136658892109,active,
1233,2023-01-20 12:27:00,37.51811316915124,-122.45500018290866,seismic,41.922181288785374,active,
1089,2023-01-20 12:28:00,37.82344106446912,-121.582791425089,seismic,93.82862764185776,active,
1463,2023-01-20 12:29:00,37.36812281632913,-121.58495600372484,humidity,56.7021917021364,active,
1320,2023-01-20 12:30:00,37.78731524387505,-122.33965395468012,flood,58.51360339318188,active,
1625,2023-01-20 12:32:00,37.49906362413054,-121.91351432600908,humidity,87.0101617913582,active,
1167,2023-01-20 12:34:00,37.54201381852173,-121.72095984254102,humidity,8.753648780018375,active,
1949,2023-01-20 12:35:00,37.56069248375888,-121.61578400831152,flood,23.954296328428303,active,
1931,2023-01-20 12:41:00,37.45905546336597,-122.24534568917088,humidity,44.95078072452417,active,
1638,2023-01-20 12:42:00,37.16241058690822,-121.690062203722,temp,1.491949330556508,active,
1610,2023-01-20 12:48:00,37.934282676482894,-121.97056740043112,humidity,32.20729328656361,active,
1377,2023-01-20 12:52:00,37.61206938775226,-122.17289820869962,humidity,74.66033196046324,active,
1249,2023-01-20 12:53:00,37.50236741535432,-122.43176748006056,temp,83.5178688370614,active,
1849,2023-01-20 12:55:00,37.65384948652659,-122.21165086211468,humidity,42.080487896476285,active,
1598,2023-01-20 12:56:00,37.37702006850442,-121.71766003992607,seismic,74.10514742288515,active,
1101,2023-01-20 12:58:00,37.55590305388037,-121.84697723220845,seismic,93.91332125488071,active,
1160,2023-01-20 13:01:00,37.37534151184723,-121.835380429208,temp,40.53403422726439,active,
1707,2023-01-20 13:04:00,37.98814996500749,-122.45889975570682,temp,35.764787144596944,active,
1991,2023-01-20 13:06:00,37.2721594040298,-122.42655574025407,seismic,21.53002318208317,active,
1515,2023-01-20 13:08:00,37.49264893825957,-122.3435347967743,humidity,15.606640075518518,active,
1987,2023-01-20 13:10:00,37.73755714006148,-121.89213274718242,temp,6.867602880505707,active,
1004,2023-01-20 13:16:00,37.08183866792152,-122.07514247556,humidity,13.370234704617012,active,
1625,2023-01-20 13:17:00,37.73539772505031,-121.56010124721608,flood,18.80386910040921,active,
1736,2023-01-20 13:19:00,37.27900086175584,-121.7515320429478,seismic,64.78151844888765,active,
1686,2023-01-20 13:20:00,37.0193978512636,-121.89892982983444,flood,92.06603104490236,active,
1562,2023-01-20 13:21:00,37.5694779010184,-121.8560071651612,humidity,50.36669022219738,active,
1535,2023-01-20 13:22:00,37.755321422457314,-121.8374512612011,humidity,11.598517917861962,active,
1661,2023-01-20 13:24:00,37.09817192468762,-122.4249143688501,flood,13.523213562318505,active,
1402,2023-01-20 13:25:00,37.89019247037973,-122.08611746520752,temp,21.662083046252967,active,
1578,2023-01-20 13:29:00,37.5318078564485,-122.05051565690978,temp,88.938129169757,active,
1172,2023-01-20 13:33:00,37.198780315395865,-121.70365719710917,seismic,69.30802102323871,active,
1902,2023-01-20 13:34:00,37.718877683436574,-121.98352507795236,seismic,24.259302091766887,active,
1471,2023-01-20 13:40:00,37.715004682711935,-122.25832256244648,temp,66.36767147643813,active,
1268,2023-01-20 13:44:00,37.818448229957816,-122.36277015557393,seismic,12.365041547863974,active,
1200,2023-01-20 13:45:00,37.97519973644891,-122.27568796255228,temp,65.75929495874288,active,
1359,2023-01-20 13:48:00,37.57952301396692,-122.09624072151732,temp,92.2213842753207,active,
1694,2023-01-20 13:49:00,37.321389989712365,-121.81279671172972,flood,74.41267402344224,active,
1186,2023-01-20 13:51:00,37.86240293720858,-122.26111698611147,temp,1.6354785777780934,active,
1349,2023-01-20 13:52:00,37.18870335943518,-121.79148441719424,humidity,60.13164440120047,active,
1654,2023-01-20 13:54:00,37.53464662783832,-121.6732923836656,flood,55.62426614079773,active,
1187,2023-01-20 13:59:00,37.786550875752496,-121.82869613097076,flood,39.03975130745268,active,
1295,2023-01-20 14:05:00,37.139519695007934,-122.49816678957548,seismic,33.1337553984189,active,
1131,2023-01-20 14:10:00,37.78357169516549,-121.75668300101304,flood,77.75903598118484,active,
1019,2023-01-20 14:12:00,37.41276029940914,-121.56990715429352,temp,72.05803000130376,active,
1762,2023-01-20 14:14:00,37.43847392078256,-121.71413259745104,flood,61.02306629812476,active,
1113,2023-01-20 14:15:00,37.73117111101251,-122.27707105892884,humidity,86.20503903088414,active,
1611,2023-01-20 14:17:00,37.060306235398194,-121.79005021543902,temp,63.84196489902475,active,
1869,2023-01-20 14:19:00,37.19968087694615,-122.42391119522767,flood,74.39418737457531,active,
1371,2023-01-20 14:21:00,37.56188100147443,-121.92602495275425,temp,16.61382936345642,active,
1089,2023-01-20 14:22:00,37.33708435106521,-121.53506223212354,temp,44.90413883969894,active,
1302,2023-01-20 14:27:00,37.75996470587884,-122.49223807905796,humidity,40.64345185315823,active,
1338,2023-01-20 14:28:00,37.05180351055669,-122.48175556463228,humidity,84.93566190857173,active,
1756,2023-01-20 14:32:00,37.090030718041255,-122.25416406708602,seismic,80.4544757990621,active,
1369,2023-01-20 14:34:00,37.8739199300492,-121.62698979700455,temp,81.58570639219458,active,
1636,2023-01-20 14:36:00,37.75648013083679,-121.8820844310718,seismic,57.46035108626935,active,
1639,2023-01-20 14:40:00,37.40777035400153,-122.22561857186577,flood,49.494853836184525,active,
1576,2023-01-20 14:48:00,37.81470168785199,-121.9086311473175,seismic,64.30591296876194,active,
1299,2023-01-20 14:49:00,37.92786052138055,-122.1498352890786,seismic,42.26275457897052,active,
1107,2023-01-20 14:50:00,37.464357599206,-122.49678720237716,temp,24.954318386010865,active,
1065,2023-01-20 14:53:00,37.57533982849067,-121.93859861414415,seismic,67.94131659076808,active,
1001,2023-01-20 14:56:00,37.148853176145245,-122.14699079579536,temp,0.8013356456433307,active,
1249,2023-01-20 15:08:00,37.0834985048029,-121.99907456897184,seismic,53.87567947267692,active,
1994,2023-01-20 15:09:00,37.104700425387335,-121.88460993805091,seismic,21.165990824667148,active,
1566,2023-01-20 15:10:00,37.562360913389305,-121.62268540526962,seismic,41.34475952287546,active,
1749,2023-01-20 15:13:00,37.57482190326187,-122.23415155262708,seismic,46.22074735245745,active,
1285,2023-01-20 15:16:00,37.01918596864869,-121.9934775368353,temp,21.714654460549376,active,
1128,2023-01-20 15:22:00,37.4734523634825,-122.45013235982654,humidity,5.361024751390653,active,
1609,2023-01-20 15:26:00,37.39992980297732,-122.16293019209854,temp,21.52798871229782,active,
1194,2023-01-20 15:29:00,37.793015625911984,-122.07582194618922,seismic,22.957938529019817,active,
1193,2023-01-20 15:30:00,37.09169085585749,-122.2191199630704,flood,45.37870410521177,active,
1562,2023-01-20 15:32:00,37.29477811296289,-122.2511030919884,humidity,42.19382172617642,active,
1717,2023-01-20 15:33:00,37.27721333833348,-121.83927440188744,flood,83.79835903002324,active,
1142,2023-01-20 15:36:00,37.97703432619048,-122.30924965206216,flood,27.482779726297256,active,
1984,2023-01-20 15:46:00,37.208440179850605,-121.85749894989362,seismic,70.00705191043824,active,
1809,2023-01-20 15:49:00,37.19756427991078,-121.62562302935608,flood,83.91604545340866,active,
1819,2023-01-20 15:51:00,37.68828137137167,-122.0799061371641,humidity,85.98580442800268,active,
1177,2023-01-20 15:54:00,37.3160415072124,-122.46091481153024,seismic,75.01484763548318,active,
1858,2023-01-20 15:55:00,37.157382096475565,-122.18140787810766,humidity,3.421167406643366,active,
1109,2023-01-20 15:57:00,37.97941130724142,-121.52285567748766,humidity,29.37199186609985,active,
1493,2023-01-20 16:00:00,37.69913470016917,-121.84601954717476,seismic,55.65058997666126,active,
1690,2023-01-20 16:03:00,37.15601741719474,-121.84008528743388,temp,19.365588126222843,active,
1686,2023-01-20 16:04:00,37.462154859921775,-121.96930147950594,flood,20.836234841953797,active,
1845,2023-01-20 16:08:00,37.2187858136658,-122.2479894757547,temp,25.535746119208792,active,
1855,2023-01-20 16:10:00,37.78584461331441,-121.96154076674009,flood,97.05776832833205,active,
1432,2023-01-20 16:11:00,37.01944359997463,-121.77010762293324,humidity,19.660728729505617,active,
1344,2023-01-20 16:13:00,37.672077221789216,-121.83316106768324,seismic,98.9564909433386,active,
1701,2023-01-20 16:14:00,37.10912684852678,-122.2405734839908,temp,0.8071472332815577,active,
1660,2023-01-20 16:15:00,37.13303326101116,-122.3780790579099,flood,94.41124477135344,active,
1669,2023-01-20 16:16:00,37.38837679884504,-122.47983211613358,flood,39.313280273020645,active,
1952,2023-01-20 16:22:00,37.65296163072018,-122.4025700975041,flood,17.078054659812924,active,
1792,2023-01-20 16:24:00,37.603432517661446,-121.55138113460212,humidity,46.29240538652988,active,
1966,2023-01-20 16:27:00,37.4468297232544,-122.16321101402752,temp,79.66857749935619,active,
1208,2023-01-20 16:28:00,37.01360500437789,-121.50444239641826,seismic,72.17000191623558,active,
1074,2023-01-20 16:29:00,37.40082238795741,-121.83282020564192,flood,1.3135712368307018,active,
1576,2023-01-20 16:33:00,37.40565968594365,-121.61849223731224,seismic,74.45090416415624,active,
1533,2023-01-20 16:44:00,37.64489069769294,-121.63262890698452,humidity,85.25025627002985,active,
1711,2023-01-20 17:01:00,37.23070217718881,-121.79714385604323,seismic,67.90121009230754,active,
1058,2023-01-20 17:03:00,37.75703763214984,-121.87224066318412,humidity,4.792776750034711,active,
1928,2023-01-20 17:05:00,37.41683078177245,-122.07741448298894,seismic,63.23449281246096,active,
1482,2023-01-20 17:09:00,37.75192367254833,-122.37586433815976,flood,29.41392820451452,active,
1527,2023-01-20 17:10:00,37.1754112465862,-122.3446645447307,flood,69.55729174907242,active,
1756,2023-01-20 17:11:00,37.39109733813201,-122.42999570515896,temp,89.06372935311033,active,
1789,2023-01-20 17:12:00,37.67113573819753,-121.65790331849664,temp,38.58815396953186,active,
1570,2023-01-20 17:13:00,37.258272042621456,-122.27737146123565,temp,91.6207930998448,active,
1119,2023-01-20 17:22:00,37.60064566174931,-122.3220362015862,seismic,43.461915412237104,active,
1652,2023-01-20 17:25:00,37.166632890346335,-122.44745156262864,seismic,95.4534938134636,active,
1562,2023-01-20 17:26:00,37.51227909443597,-122.14395665673509,flood,94.61440356265048,active,
1567,2023-01-20 17:33:00,37.1281795092592,-121.62562458267278,flood,60.14000543166522,active,
1663,2023-01-20 17:34:00,37.082222245274025,-121.92087549663604,temp,97.72225576544344,active,
1474,2023-01-20 17:37:00,37.03364531040932,-122.21364176669086,temp,22.53047665189644,active,
1904,2023-01-20 17:44:00,37.78473969349167,-122.26599435003772,humidity,52.25638022321956,active,
1801,2023-01-20 17:45:00,37.15254260233608,-122.37793636055466,humidity,58.10516037415402,active,
1084,2023-01-20 17:46:00,37.148033768408375,-121.58622746414927,humidity,15.411448189973877,active,
1561,2023-01-20 17:49:00,37.94691116677229,-121.60880374963456,seismic,37.35117046289926,active,
1640,2023-01-20 18:01:00,37.06652750804785,-122.10598986417138,temp,5.306015619545912,active,
1659,2023-01-20 18:05:00,37.95866346147045,-121.64339981212248,temp,2.581604042519181,active,
1613,2023-01-20 18:09:00,37.75089960959697,-122.12814042271484,humidity,56.65141504622501,active,
1334,2023-01-20 18:10:00,37.45835529110487,-122.33728110670155,seismic,59.42091657714966,active,
1034,2023-01-20 18:14:00,37.526913067832425,-121.83372263785655,seismic,95.4767624428485,active,
1810,2023-01-20 18:17:00,37.3992769719403,-122.112650238368,temp,0.0360664011818334,active,
1620,2023-01-20 18:19:00,37.98641696770679,-122.00437837702188,flood,91.68702773004004,active,
1328,2023-01-20 18:21:00,37.73692350435568,-122.49962669473511,flood,76.95961015150537,active,
1582,2023-01-20 18:25:00,37.612741148648674,-121.6982242744584,humidity,58.570548448918935,active,
1112,2023-01-20 18:27:00,37.77915959606761,-121.71520580709416,flood,9.63380741439378,active,
1965,2023-01-20 18:30:00,37.44411399033684,-122.45227630017472,temp,63.08960417176799,active,
1294,2023-01-20 18:35:00,37.46255405049017,-122.053674167648,humidity,83.49817508223418,active,
1170,2023-01-20 18:36:00,37.62296109809847,-121.59436284384368,flood,53.38503846395943,active,
1410,2023-01-20 18:37:00,37.69683484553482,-122.06540434659016,seismic,63.62936654151788,active,
1076,2023-01-20 18:40:00,37.55875246005675,-121.85479281569174,humidity,86.4714040029569,active,
1618,2023-01-20 18:43:00,37.90074315842471,-122.27727862257352,seismic,66.92536966859858,active,
1541,2023-01-20 18:48:00,37.6553663584948,-122.08449760588036,seismic,74.6976406654397,active,
1702,2023-01-20 18:52:00,37.29018568694717,-121.62410913852943,temp,94.67711873900508,active,
1946,2023-01-20 18:54:00,37.79226995845645,-122.34845841110088,flood,18.465015900141868,active,
1549,2023-01-20 18:55:00,37.98257863161133,-122.13418920587868,flood,92.86707330353474,active,
1649,2023-01-20 18:56:00,37.826204206023405,-122.03524012255208,flood,54.82002151555759,active,
1130,2023-01-20 19:05:00,37.66591210433187,-121.94660191110763,temp,1.3727612913753684,active,
1116,2023-01-20 19:06:00,37.62655331173635,-122.36777823158585,humidity,4.276669683075774,active,
1638,2023-01-20 19:09:00,37.81107169148088,-121.53975513707002,flood,47.46997945455442,active,
1742,2023-01-20 19:10:00,37.81629855396813,-121.57844116816632,seismic,92.0760726815136,active,
1318,2023-01-20 19:13:00,37.90465352640755,-121.705753174194,temp,53.33065630283256,active,
1698,2023-01-20 19:14:00,37.35094787834857,-121.72610109552492,temp,91.40879618869351,active,
1773,2023-01-20 19:21:00,37.89841846464855,-122.21371867637504,seismic,94.31923611311588,active,
1035,2023-01-20 19:24:00,37.745840029739945,-121.84301548478176,flood,6.258196829296569,active,
1427,2023-01-20 19:25:00,37.77648480950409,-122.172742108273,humidity,83.28762416133499,active,
1983,2023-01-20 19:31:00,37.28916065939325,-122.44414450535116,seismic,97.524888175096,active,
1960,2023-01-20 19:39:00,37.874371888605616,-121.51303135716644,humidity,24.65584440820873,active,
1407,2023-01-20 19:44:00,37.586442144586265,-121.95193067358925,flood,24.166095547183275,active,
1571,2023-01-20 19:45:00,37.87298121768304,-122.2610320887858,temp,86.87933660061356,active,
1122,2023-01-20 19:46:00,37.58201468093411,-121.85407132735104,temp,12.600532846427548,active,
1948,2023-01-20 19:56:00,37.214290791421945,-122.02521664062506,temp,22.01670127083461,active,
1286,2023-01-20 19:59:00,37.823706021720255,-122.04963810593058,humidity,7.119066301781052,active,
1271,2023-01-20 20:02:00,37.80772636991082,-122.27259240763274,seismic,65.22335582716147,active,
1362,2023-01-20 20:05:00,37.50853490157765,-122.23720679496884,humidity,94.45405344870484,active,
1577,2023-01-20 20:09:00,37.98959762228196,-121.97996472925402,seismic,40.652312143899785,active,
1112,2023-01-20 20:10:00,37.18440074715669,-121.5461777573782,temp,23.16791659649321,active,
1192,2023-01-20 20:11:00,37.02863424819534,-121.93339560300232,temp,92.50437340731035,active,
1126,2023-01-20 20:17:00,37.56978597557668,-121.83459501344434,flood,56.7562087128255,active,
1616,2023-01-20 20:19:00,37.96651724614887,-121.84934024417036,flood,23.22777821553953,active,
1945,2023-01-20 20:21:00,37.83084107457189,-122.1431008344312,seismic,22.22974974011407,active,
1766,2023-01-20 20:22:00,37.2698966935006,-121.8633076730886,seismic,95.24784717115688,active,
1879,2023-01-20 20:25:00,37.40796691104664,-121.73370616083687,temp,42.208366251603245,active,
1180,2023-01-20 20:26:00,37.76465770393152,-122.07801768227048,temp,30.623207951137445,active,
1356,2023-01-20 20:27:00,37.94654676999181,-121.62460860846195,temp,11.740347345781789,active,
1179,2023-01-20 20:28:00,37.12487489226581,-121.74660004959884,flood,99.19998504311172,active,
1129,2023-01-20 20:29:00,37.710950848846856,-122.44047094837585,seismic,92.65198006423952,active,
1559,2023-01-20 20:30:00,37.48245718386885,-122.26100345021564,humidity,31.08791258847311,active,
1961,2023-01-20 20:34:00,37.00536858677112,-122.1660244173986,humidity,55.385168906035055,active,
1345,2023-01-20 20:35:00,37.050101923939984,-122.3996693120917,temp,56.30461322018484,active,
1130,2023-01-20 20:37:00,37.30342104500489,-122.19838620021264,humidity,80.62246145035358,active,
1482,2023-01-20 20:39:00,37.296473343873366,-122.42377605135096,temp,71.32774256951429,active,
1644,2023-01-20 20:40:00,37.06498450323989,-121.96216538970334,flood,54.67099606453084,active,
1240,2023-01-20 20:41:00,37.38383657361823,-121.78660718407193,temp,82.02326754446419,active,
1446,2023-01-20 20:42:00,37.27577890552536,-122.33117196092778,seismic,22.663066834114108,active,
1640,2023-01-20 20:52:00,37.84985647582584,-121.58503529325294,temp,28.13601727972479,active,
1964,2023-01-20 21:03:00,37.71607502403403,-121.95716901464236,flood,41.19247002370317,active,
1761,2023-01-20 21:08:00,37.17889141958691,-121.60601616076148,temp,14.63240081720708,active,
1504,2023-01-20 21:11:00,37.21085365317333,-122.39331394321184,humidity,89.84004527311127,active,
1303,2023-01-20 21:19:00,37.97381012740668,-121.78761912377902,seismic,84.59443326691715,active,
1034,2023-01-20 21:24:00,37.46976584789506,-121.9848186911707,seismic,49.72135738941622,active,
1161,2023-01-20 21:26:00,37.40058093508703,-121.93098751756186,flood,30.278824543653048,active,
1980,2023-01-20 21:27:00,37.33605131583814,-122.1865145815246,seismic,6.706871639804657,active,
1725,2023-01-20 21:30:00,37.68491957195334,-121.82642844551758,flood,47.41720185216924,active,
1114,2023-01-20 21:36:00,37.01527174177056,-122.0733354451369,seismic,28.831348040490468,active,
1633,2023-01-20 21:38:00,37.10235931830573,-122.19109403733933,temp,49.58052901227706,active,
1979,2023-01-20 21:39:00,37.462918111306855,-121.52883076089772,humidity,38.37894281094945,active,
1464,2023-01-20 21:43:00,37.15730868083748,-122.03764374486155,humidity,31.9237706765521,active,
1997,2023-01-20 21:46:00,37.19629090658542,-121.7762446771916,humidity,82.26982571285752,active,
1548,2023-01-20 21:50:00,37.13038366428543,-121.73244599266056,humidity,48.204341482156806,active,
1889,2023-01-20 21:58:00,37.96664727435724,-122.4037273711885,humidity,0.1634418630824363,active,
1497,2023-01-20 22:00:00,37.973595979074574,-121.97427467770903,temp,24.55726626989967,active,
1870,2023-01-20 22:03:00,37.332507487698855,-122.01069741107676,flood,63.03877472697156,active,
1230,2023-01-20 22:05:00,37.145583520677455,-121.78470166072924,flood,81.86160544902414,active,
1055,2023-01-20 22:07:00,37.58793153044628,-122.25405773896624,flood,51.59147027596704,active,
1271,2023-01-20 22:11:00,37.80533659621285,-122.42018334561509,flood,20.209061425288,active,
1390,2023-01-20 22:12:00,37.6659716038731,-121.8265279342061,seismic,16.80744047849767,active,
1970,2023-01-20 22:15:00,37.36561578997996,-121.66816073022557,humidity,50.3137886606157,active,
1008,2023-01-20 22:20:00,37.681675735499496,-121.69566179025054,temp,32.75279127763847,active,
1037,2023-01-20 22:24:00,37.40299245423805,-122.35084584858318,temp,86.81632960809699,active,
1967,2023-01-20 22:25:00,37.977176187272505,-122.48518292798668,seismic,91.6969660886164,active,
1133,2023-01-20 22:29:00,37.6391241948141,-122.47808456410142,flood,33.49036947792876,active,
1624,2023-01-20 22:41:00,37.63174191074826,-122.20009558722596,humidity,74.6118608718503,active,
1396,2023-01-20 22:44:00,37.39770121476194,-121.5416340949069,seismic,4.032721889122415,active,
1919,2023-01-20 22:50:00,37.86680848189862,-121.7933427448664,flood,73.71854465857865,active,
1674,2023-01-20 22:57:00,37.06480215416928,-122.01072437040712,humidity,22.552777863538772,active,
1470,2023-01-20 22:59:00,37.93443996468515,-121.59388851955448,temp,5.158688327243177,active,
1584,2023-01-20 23:00:00,37.664483598445216,-122.41171731760116,seismic,54.21074645187284,active,
1369,2023-01-20 23:01:00,37.09403686549064,-121.93877994697657,flood,73.79642359495953,active,
1784,2023-01-20 23:02:00,37.334401829130606,-122.21348785961425,temp,6.186114306085644,active,
1227,2023-01-20 23:07:00,37.56670464101139,-122.12732456109,humidity,24.80045505121118,active,
1942,2023-01-20 23:14:00,37.49508505314878,-122.33089627600232,seismic,29.997170705845367,active,
1104,2023-01-20 23:17:00,37.135512939044986,-121.72656940524028,temp,82.08679096197163,active,
1550,2023-01-20 23:24:00,37.86020047841291,-121.7423561194042,seismic,51.95890861792939,active,
1803,2023-01-20 23:27:00,37.65174942522511,-121.97294410971418,temp,88.21191431510294,active,
1080,2023-01-20 23:28:00,37.36311382123986,-121.74304314020206,flood,84.79595303446328,active,
1608,2023-01-20 23:29:00,37.3677978238881,-121.6009229115538,humidity,40.02452578561429,active,
1770,2023-01-20 23:31:00,37.169646520946415,-121.80987150887792,seismic,37.68975365023584,active,
1243,2023-01-20 23:32:00,37.380086147062826,-121.81385284310088,temp,7.007111946159251,active,
1785,2023-01-20 23:35:00,37.54407916587712,-121.69019091890524,temp,82.2846264202618,active,
1333,2023-01-20 23:36:00,37.53344894969274,-121.50037721544302,temp,2.528896804049807,active,
1260,2023-01-20 23:39:00,37.400311785203485,-122.4060288357362,flood,33.9508116441794,active,
1533,2023-01-20 23:40:00,37.82839679200608,-121.9065992172222,humidity,70.76231929167109,active,
1994,2023-01-20 23:43:00,37.14823245016175,-121.56215089309217,humidity,8.34367117209933,active,
1111,2023-01-20 23:46:00,37.17852510800021,-122.15158011463416,humidity,69.59465578959825,active,
1193,2023-01-20 23:47:00,37.06643994979702,-121.8324520998566,flood,37.52555439397276,active,
1976,2023-01-20 23:49:00,37.20965227820807,-122.33965099460193,flood,99.52335370256051,active,
1523,2023-01-20 23:54:00,37.77991077217105,-121.84667078148624,temp,62.84778604994534,active,
1836,2023-01-20 23:56:00,37.39730697684745,-121.91534622109693,seismic,38.72040155354311,active,
1353,2023-01-20 23:57:00,37.14334099147746,-121.73856722297164,temp,2.458537317652776,active,
1798,2023-01-20 23:58:00,37.23066716360056,-121.6959597429979,humidity,94.14885048562938,active,
1282,2023-01-21 00:02:00,37.59692679254098,-122.32815756365166,temp,30.303744109375263,active,
1385,2023-01-21 00:10:00,37.24098432047809,-122.24109272911586,flood,23.43870051507445,active,
1186,2023-01-21 00:11:00,37.72510333083283,-122.238320453883,flood,24.54217611819749,active,
1838,2023-01-21 00:13:00,37.38780540149012,-121.70117734258444,humidity,92.02419979849172,active,
1109,2023-01-21 00:14:00,37.08684569135299,-122.0975032776075,flood,13.424344209552096,active,
1534,2023-01-21 00:21:00,37.37861020025127,-121.81670075581631,temp,14.687228067807856,active,
1013,2023-01-21 00:29:00,37.04683057255569,-121.96065946015408,humidity,80.3923144691997,active,
1052,2023-01-21 00:30:00,37.820062079277065,-121.63806489405007,seismic,67.48953625968667,active,
1110,2023-01-21 00:33:00,37.54053275111812,-122.39797003289532,flood,67.45661430840178,active,
1472,2023-01-21 00:34:00,37.730860351977725,-122.35448685724572,flood,70.92350056713617,active,
1133,2023-01-21 00:40:00,37.07546721875891,-122.29206599486332,seismic,76.78009574516558,active,
1373,2023-01-21 00:41:00,37.10452234716549,-122.47617670849324,seismic,5.54778953900803,active,
1560,2023-01-21 00:46:00,37.83838410817789,-122.3402351375023,humidity,53.16025272346776,active,
1373,2023-01-21 00:47:00,37.45653684668031,-121.99159450497972,temp,63.7805810942133,active,
1809,2023-01-21 00:50:00,37.73005144903355,-121.58352619813736,temp,45.54285384395761,active,
1035,2023-01-21 00:53:00,37.31792847263832,-121.65552835853268,temp,33.29636459994811,active,
1403,2023-01-21 00:54:00,37.123425589863,-121.93694319169514,humidity,16.87868276794613,active,
1337,2023-01-21 00:58:00,37.46203918297508,-121.6772400366224,flood,78.569328144877,active,
1293,2023-01-21 00:59:00,37.6323767414758,-122.03766123030468,seismic,57.13833175765387,active,
1606,2023-01-21 01:04:00,37.41913194975041,-121.65061732927816,temp,88.35094898666259,active,
1270,2023-01-21 01:06:00,37.18328993693057,-122.20963082926468,temp,10.311291951601598,active,
1443,2023-01-21 01:07:00,37.00043729548298,-121.82880163647064,seismic,10.8771509473077,active,
1397,2023-01-21 01:09:00,37.30498861078375,-121.68588288907078,seismic,21.466874517361344,active,
1371,2023-01-21 01:10:00,37.28951003122534,-122.34536422942016,temp,36.2065358724663,active,
1304,2023-01-21 01:11:00,37.229066674874254,-122.18956894444894,temp,51.18313957695544,active,
1648,2023-01-21 01:12:00,37.48405001439815,-121.85842438460492,seismic,94.56473524403349,active,
1526,2023-01-21 01:15:00,37.40628425031449,-122.2109393944496,flood,10.47866362049572,active,
1928,2023-01-21 01:16:00,37.93286751950023,-122.33054285791866,seismic,40.13025633095544,active,
1555,2023-01-21 01:18:00,37.39915956811909,-122.38320921067746,humidity,85.76485157031539,active,
1566,2023-01-21 01:23:00,37.64593598146156,-121.8998178953452,temp,16.30602129151678,active,
1887,2023-01-21 01:29:00,37.72416755530246,-122.06060107851243,seismic,38.401729513090544,active,
1323,2023-01-21 01:30:00,37.13758598310884,-122.24223989239452,seismic,61.69482557189424,active,
1252,2023-01-21 01:32:00,37.820693019069445,-122.04540074244416,humidity,71.38270035313347,active,
1049,2023-01-21 01:33:00,37.71064775906952,-122.13878514653928,flood,1.5640807448376035,active,
1120,2023-01-21 01:41:00,37.24484969079742,-122.33200675904104,humidity,8.760893942365822,active,
1034,2023-01-21 01:46:00,37.715116096570426,-121.68134049266364,temp,51.77985718558124,active,
1391,2023-01-21 01:47:00,37.08909321707129,-122.02641414711648,humidity,32.67335717116915,active,
1347,2023-01-21 01:48:00,37.54033937262093,-122.10260674159704,seismic,87.30067461574515,active,
1375,2023-01-21 01:49:00,37.06662266316704,-122.29939975053824,flood,20.3545833735472,active,
